Date,Close/Last,Volume,Open,High,Low
04/06/2017,5878.95,--,5870.52,5889.58,5856.22
04/05/2017,5864.48,--,5911.92,5936.39,5856.26
04/04/2017,5898.61,--,5878.76,5901.39,5878.76
04/03/2017,5894.68,--,5917.32,5928.93,5867.73
03/31/2017,5911.74,--,5905.63,5927.81,5901.77
03/30/2017,5914.34,--,5896.15,5916.77,5894.00
03/29/2017,5897.55,--,5875.35,5900.87,5870.93
03/28/2017,5875.14,--,5836.50,5888.70,5828.86
03/27/2017,5840.37,--,5776.33,5849.20,5769.39
03/24/2017,5828.74,--,5839.33,5858.95,5807.83
03/23/2017,5817.69,--,5812.31,5842.82,5806.98
03/22/2017,5821.64,--,5790.59,5825.67,5781.80
03/21/2017,5793.83,--,5923.42,5928.06,5790.73
03/20/2017,5901.53,--,5898.81,5915.12,5888.12
03/17/2017,5901.00,--,5898.58,5912.61,5890.42
03/16/2017,5900.76,--,5907.86,5911.48,5887.24
03/15/2017,5900.05,--,5869.97,5911.20,5858.16
03/14/2017,5856.82,--,5860.07,5860.50,5831.88
03/13/2017,5875.78,--,5863.48,5877.43,5860.83
03/10/2017,5861.73,--,5867.16,5872.60,5835.44
03/09/2017,5838.81,--,5834.67,5852.54,5812.08
03/08/2017,5837.55,--,5838.44,5860.63,5832.63
03/07/2017,5833.93,--,5836.12,5859.77,5826.32
03/06/2017,5849.17,--,5846.42,5857.74,5827.46
03/03/2017,5870.75,--,5854.27,5870.75,5841.47
03/02/2017,5861.22,--,5897.01,5897.01,5856.30
03/01/2017,5904.03,--,5874.86,5911.79,5865.79
02/28/2017,5825.44,--,5852.79,5855.07,5817.22
02/27/2017,5861.90,--,5835.04,5861.90,5827.00
02/24/2017,5845.31,--,5802.33,5845.31,5800.55
02/23/2017,5835.51,--,5866.82,5866.96,5809.55
02/22/2017,5860.63,--,5857.56,5864.41,5848.28
02/21/2017,5865.95,--,5850.20,5867.89,5847.50
02/17/2017,5838.58,--,5807.31,5838.58,5800.80
02/16/2017,5814.90,--,5823.01,5835.15,5796.71
02/15/2017,5819.44,--,5777.90,5821.95,5776.70
02/14/2017,5782.57,--,5756.51,5783.09,5748.74
02/13/2017,5763.96,--,5753.19,5770.99,5751.92
02/10/2017,5734.13,--,5726.17,5743.43,5717.42
02/09/2017,5715.18,--,5688.02,5722.71,5685.15
02/08/2017,5682.45,--,5662.95,5686.96,5649.39
02/07/2017,5674.22,--,5674.86,5689.60,5664.82
02/06/2017,5663.55,--,5656.95,5668.20,5650.26
02/03/2017,5666.77,--,5650.73,5666.84,5647.58
02/02/2017,5636.20,--,5627.15,5656.01,5616.40
02/01/2017,5642.65,--,5654.51,5662.11,5621.03
01/31/2017,5614.79,--,5592.87,5615.15,5576.09
01/30/2017,5613.71,--,5635.86,5636.09,5578.76
01/27/2017,5660.78,--,5664.88,5667.45,5643.90
01/26/2017,5655.18,--,5666.28,5669.61,5647.65
01/25/2017,5656.34,--,5635.86,5658.59,5634.33
01/24/2017,5600.96,--,5568.27,5606.53,5558.49
01/23/2017,5552.94,--,5546.64,5564.14,5522.69
01/20/2017,5555.33,--,5556.87,5574.35,5542.23
01/19/2017,5540.08,--,5560.61,5571.53,5528.37
01/18/2017,5555.65,--,5546.94,5555.98,5534.77
01/17/2017,5538.73,--,5555.16,5557.05,5527.22
01/13/2017,5574.12,--,5557.57,5584.26,5557.20
01/12/2017,5547.49,--,5542.56,5550.67,5496.82
01/11/2017,5563.65,--,5550.72,5564.08,5524.03
01/10/2017,5551.82,--,5536.54,5564.25,5528.11
01/09/2017,5531.82,--,5527.58,5541.08,5517.14
01/06/2017,5521.06,--,5499.08,5536.52,5482.81
01/05/2017,5487.94,--,5474.39,5495.85,5464.36
01/04/2017,5477.00,--,5440.91,5482.35,5440.24
01/03/2017,5429.08,--,5425.62,5452.57,5397.99
12/30/2016,5383.12,--,5440.17,5441.90,5371.89
12/29/2016,5432.09,--,5437.51,5450.63,5415.18
12/28/2016,5438.56,--,5497.44,5498.91,5434.70
12/27/2016,5487.44,--,5470.76,5512.37,5469.61
12/23/2016,5462.69,--,5441.76,5462.69,5441.76
12/22/2016,5447.42,--,5472.01,5472.01,5432.77
12/21/2016,5471.43,--,5482.63,5486.26,5465.31
12/20/2016,5483.94,--,5473.53,5489.47,5471.71
12/19/2016,5457.44,--,5441.20,5483.42,5436.54
12/16/2016,5437.16,--,5467.82,5474.58,5426.01
12/15/2016,5456.85,--,5443.51,5485.12,5439.39
12/14/2016,5436.67,--,5465.69,5476.25,5425.73
12/13/2016,5463.83,--,5433.57,5486.75,5430.72
12/12/2016,5412.54,--,5428.22,5434.90,5394.42
12/09/2016,5444.50,--,5436.11,5450.16,5427.12
12/08/2016,5417.36,--,5394.15,5425.52,5389.10
12/07/2016,5393.76,--,5322.67,5397.93,5307.31
12/06/2016,5333.00,--,5317.74,5333.99,5299.94
12/05/2016,5308.89,--,5283.58,5321.09,5269.57
12/02/2016,5255.65,--,5249.02,5274.54,5239.27
12/01/2016,5251.11,--,5323.88,5326.34,5238.21
11/30/2016,5323.68,--,5391.35,5393.15,5323.68
11/29/2016,5379.92,--,5370.98,5403.86,5360.56
11/28/2016,5368.81,--,5387.92,5396.27,5364.91
11/25/2016,5398.92,--,5388.49,5398.92,5379.28
11/23/2016,5380.68,--,5366.55,5380.68,5350.68
11/22/2016,5386.35,--,5384.75,5392.26,5365.60
11/21/2016,5368.86,--,5336.78,5369.83,5334.16
11/18/2016,5321.51,--,5340.97,5346.80,5315.53
11/17/2016,5333.97,--,5295.07,5334.05,5288.16
11/16/2016,5294.58,--,5253.74,5299.63,5251.88
11/15/2016,5275.62,--,5241.35,5287.06,5236.25
11/14/2016,5218.40,--,5246.33,5247.17,5192.04
11/11/2016,5237.11,--,5191.82,5241.08,5179.64
11/10/2016,5208.80,--,5283.48,5302.68,5145.32
11/09/2016,5251.07,--,5143.86,5258.99,5143.86
11/08/2016,5193.49,--,5154.99,5214.17,5145.30
11/07/2016,5166.17,--,5128.99,5169.41,5122.77
11/04/2016,5046.37,--,5034.41,5087.51,5034.41
11/03/2016,5058.41,--,5104.70,5115.06,5053.52
11/02/2016,5105.57,--,5147.28,5156.70,5097.56
11/01/2016,5153.58,--,5199.77,5201.13,5112.32
10/31/2016,5189.13,--,5205.09,5206.70,5186.56
10/28/2016,5190.10,--,5203.70,5232.35,5178.76
10/27/2016,5215.97,--,5272.19,5274.12,5211.75
10/26/2016,5250.27,--,5256.40,5280.85,5237.05
10/25/2016,5283.40,--,5306.47,5310.27,5278.57
10/24/2016,5309.83,--,5290.31,5311.50,5289.23
10/21/2016,5257.40,--,5238.65,5259.13,5225.76
10/20/2016,5241.83,--,5238.20,5252.10,5216.04
10/19/2016,5246.41,--,5240.33,5253.83,5234.25
10/18/2016,5243.84,--,5255.32,5264.27,5239.44
10/17/2016,5199.82,--,5213.69,5219.98,5196.03
10/14/2016,5214.16,--,5241.26,5258.88,5213.37
10/13/2016,5213.33,--,5200.30,5228.26,5169.76
10/12/2016,5239.02,--,5247.91,5257.18,5228.77
10/11/2016,5246.79,--,5321.82,5321.82,5227.43
10/10/2016,5328.67,--,5318.46,5340.52,5317.73
10/07/2016,5292.40,--,5314.92,5315.65,5266.80
10/06/2016,5306.85,--,5306.59,5315.73,5281.47
10/05/2016,5316.02,--,5305.28,5330.81,5304.06
10/04/2016,5289.66,--,5313.49,5323.60,5271.70
10/03/2016,5300.87,--,5300.29,5308.60,5281.95
09/30/2016,5312.00,--,5288.87,5325.88,5277.88
09/29/2016,5269.15,--,5311.31,5317.00,5254.52
09/28/2016,5318.55,--,5312.73,5320.62,5284.84
09/27/2016,5305.71,--,5254.18,5306.81,5251.32
09/26/2016,5257.49,--,5275.73,5282.27,5254.96
09/23/2016,5305.75,--,5327.43,5329.71,5301.63
09/22/2016,5339.52,--,5323.26,5342.88,5320.93
09/21/2016,5295.18,--,5263.65,5299.40,5233.94
09/20/2016,5241.35,--,5256.19,5265.18,5235.42
09/19/2016,5235.03,--,5263.55,5281.07,5222.91
09/16/2016,5244.57,--,5238.71,5248.60,5218.97
09/15/2016,5249.69,--,5178.10,5254.78,5176.25
09/14/2016,5173.77,--,5160.21,5201.34,5159.55
09/13/2016,5155.25,--,5181.14,5195.03,5131.27
09/12/2016,5211.89,--,5098.03,5217.88,5097.80
09/09/2016,5125.91,--,5217.95,5225.93,5125.91
09/08/2016,5259.48,--,5269.96,5271.01,5248.41
09/07/2016,5283.93,--,5274.23,5287.61,5261.92
09/06/2016,5275.91,--,5259.99,5275.91,5244.00
09/02/2016,5249.90,--,5249.66,5263.39,5231.02
09/01/2016,5227.21,--,5218.28,5229.94,5189.36
08/31/2016,5213.22,--,5216.42,5219.89,5191.18
08/30/2016,5222.99,--,5229.88,5241.62,5205.61
08/29/2016,5232.33,--,5223.80,5245.12,5222.34
08/26/2016,5218.92,--,5219.05,5253.39,5191.86
08/25/2016,5212.20,--,5207.61,5230.59,5201.64
08/24/2016,5217.69,--,5254.42,5262.99,5205.64
08/23/2016,5260.08,--,5265.78,5275.74,5257.90
08/22/2016,5244.60,--,5231.46,5252.13,5224.63
08/19/2016,5238.38,--,5229.87,5245.81,5217.65
08/18/2016,5240.15,--,5226.45,5243.17,5221.84
08/17/2016,5228.66,--,5228.44,5230.09,5197.23
08/16/2016,5227.11,--,5247.96,5248.26,5226.78
08/15/2016,5262.02,--,5242.18,5271.36,5241.14
08/12/2016,5232.89,--,5219.66,5233.34,5215.54
08/11/2016,5228.40,--,5222.15,5235.29,5211.25
08/10/2016,5204.58,--,5227.95,5227.96,5193.80
08/09/2016,5225.48,--,5216.21,5238.54,5214.95
08/08/2016,5213.14,--,5223.54,5228.40,5202.18
08/05/2016,5221.12,--,5190.71,5227.23,5186.25
08/04/2016,5166.25,--,5158.02,5174.00,5145.39
08/03/2016,5159.74,--,5133.24,5159.74,5128.44
08/02/2016,5137.73,--,5177.53,5181.02,5109.80
08/01/2016,5184.20,--,5167.42,5199.13,5158.93
07/29/2016,5162.13,--,5162.15,5175.81,5140.05
07/28/2016,5154.98,--,5144.82,5160.16,5130.75
07/27/2016,5139.81,--,5143.84,5151.06,5120.66
07/26/2016,5110.05,--,5095.61,5122.30,5084.18
07/25/2016,5097.63,--,5096.99,5100.72,5082.66
07/22/2016,5100.16,--,5078.12,5103.52,5064.11
07/21/2016,5073.90,--,5093.97,5102.78,5061.11
07/20/2016,5089.93,--,5061.60,5098.25,5053.92
07/19/2016,5036.37,--,5038.22,5052.24,5028.24
07/18/2016,5055.78,--,5034.99,5063.53,5030.13
07/15/2016,5029.59,--,5041.19,5044.81,5018.52
07/14/2016,5034.06,--,5041.95,5045.18,5025.15
07/13/2016,5005.73,--,5036.32,5036.38,5002.82
07/12/2016,5022.82,--,5017.99,5032.10,5009.68
07/11/2016,4988.64,--,4976.54,5002.50,4976.54
07/08/2016,4956.76,--,4906.66,4959.00,4901.27
07/07/2016,4876.81,--,4867.47,4889.01,4853.68
07/06/2016,4859.16,--,4799.32,4861.05,4786.01
07/05/2016,4822.90,--,4837.06,4839.13,4797.29
07/01/2016,4862.57,--,4837.18,4880.17,4837.17
06/30/2016,4842.67,--,4793.75,4843.11,4774.52
06/29/2016,4779.25,--,4732.93,4787.59,4732.34
06/28/2016,4691.87,--,4643.93,4692.98,4643.93
06/27/2016,4594.44,--,4664.43,4665.04,4574.25
06/24/2016,4707.98,--,4715.79,4798.22,4698.42
06/23/2016,4910.04,--,4872.19,4910.04,4859.40
06/22/2016,4833.32,--,4846.68,4875.93,4830.00
06/21/2016,4843.76,--,4845.08,4852.19,4826.59
06/20/2016,4837.21,--,4856.69,4882.15,4834.51
06/17/2016,4800.34,--,4835.02,4835.02,4792.34
06/16/2016,4844.91,--,4809.69,4847.86,4778.78
06/15/2016,4834.93,--,4855.08,4868.16,4830.33
06/14/2016,4843.55,--,4836.67,4863.01,4811.93
06/13/2016,4848.44,--,4868.51,4894.85,4844.94
06/10/2016,4894.55,--,4915.15,4917.92,4880.61
06/09/2016,4958.62,--,4954.15,4965.49,4940.55
06/08/2016,4974.64,--,4970.01,4979.66,4956.79
06/07/2016,4961.75,--,4972.13,4979.38,4960.28
06/06/2016,4968.71,--,4950.46,4980.14,4944.87
06/03/2016,4942.52,--,4958.10,4958.65,4909.21
06/02/2016,4971.36,--,4941.25,4971.36,4924.23
06/01/2016,4952.25,--,4928.97,4958.98,4923.20
05/31/2016,4948.05,--,4938.48,4951.45,4923.03
05/27/2016,4933.50,--,4904.05,4933.50,4902.50
05/26/2016,4901.77,--,4897.78,4909.38,4887.27
05/25/2016,4894.89,--,4877.18,4905.45,4872.42
05/24/2016,4861.06,--,4792.85,4865.99,4792.63
05/23/2016,4765.78,--,4771.57,4792.64,4763.91
05/20/2016,4769.56,--,4729.44,4781.70,4729.00
05/19/2016,4712.53,--,4717.36,4735.27,4678.38
05/18/2016,4739.12,--,4705.78,4762.28,4704.49
05/17/2016,4715.73,--,4768.85,4776.15,4703.39
05/16/2016,4775.46,--,4728.86,4791.25,4724.73
05/13/2016,4717.68,--,4731.07,4759.29,4708.26
05/12/2016,4737.33,--,4778.19,4779.46,4710.17
05/11/2016,4760.69,--,4799.30,4812.19,4760.36
05/10/2016,4809.88,--,4768.91,4811.30,4758.20
05/09/2016,4750.21,--,4736.35,4771.94,4735.06
05/06/2016,4736.16,--,4695.90,4736.16,4684.28
05/05/2016,4717.09,--,4742.42,4744.55,4709.75
05/04/2016,4725.64,--,4735.28,4751.64,4713.91
05/03/2016,4763.22,--,4780.88,4791.43,4749.71
05/02/2016,4817.59,--,4786.55,4821.57,4768.28
04/29/2016,4775.36,--,4805.79,4807.89,4740.84
04/28/2016,4805.29,--,4857.60,4889.16,4796.32
04/27/2016,4863.14,--,4855.37,4872.91,4826.38
04/26/2016,4888.28,--,4903.81,4915.00,4875.42
04/25/2016,4895.79,--,4891.48,4904.87,4878.37
04/22/2016,4906.23,--,4898.24,4921.66,4872.02
04/21/2016,4945.89,--,4949.12,4966.61,4932.64
04/20/2016,4948.13,--,4941.99,4969.32,4928.29
04/19/2016,4940.33,--,4968.30,4968.67,4915.52
04/18/2016,4960.02,--,4919.36,4960.79,4915.63
04/15/2016,4938.22,--,4938.83,4950.43,4925.46
04/14/2016,4945.89,--,4947.62,4961.30,4931.81
04/13/2016,4947.42,--,4904.79,4951.91,4903.60
04/12/2016,4872.09,--,4838.82,4879.60,4808.91
04/11/2016,4833.40,--,4873.39,4897.55,4833.40
04/08/2016,4850.69,--,4883.99,4892.60,4835.36
04/07/2016,4848.37,--,4893.57,4901.49,4831.49
04/06/2016,4920.72,--,4849.58,4921.51,4849.28
04/05/2016,4843.93,--,4855.90,4872.70,4838.62
04/04/2016,4891.80,--,4911.21,4917.75,4885.17
04/01/2016,4914.54,--,4842.55,4917.09,4832.06
03/31/2016,4869.85,--,4869.57,4891.30,4864.41
03/30/2016,4869.29,--,4875.46,4899.14,4859.35
03/29/2016,4846.62,--,4756.55,4849.31,4749.78
03/28/2016,4766.79,--,4785.25,4787.39,4760.01
03/24/2016,4773.50,--,4743.36,4773.50,4734.77
03/23/2016,4768.86,--,4813.87,4816.67,4765.37
03/22/2016,4821.66,--,4783.60,4835.60,4781.71
03/21/2016,4808.87,--,4787.31,4814.85,4785.38
03/18/2016,4795.65,--,4784.63,4804.58,4772.41
03/17/2016,4774.99,--,4752.62,4788.09,4737.97
03/16/2016,4763.97,--,4717.88,4774.78,4716.45
03/15/2016,4728.67,--,4731.14,4735.27,4712.07
03/14/2016,4750.28,--,4733.39,4762.27,4731.51
03/11/2016,4748.47,--,4712.38,4748.79,4700.91
03/10/2016,4662.16,--,4691.20,4716.14,4607.99
03/09/2016,4674.38,--,4666.42,4676.47,4642.42
03/08/2016,4648.82,--,4676.22,4695.04,4642.86
03/07/2016,4708.25,--,4690.88,4731.19,4674.82
03/04/2016,4717.02,--,4715.76,4746.65,4687.94
03/03/2016,4707.42,--,4698.38,4707.72,4674.46
03/02/2016,4703.42,--,4683.80,4703.58,4665.93
03/01/2016,4689.60,--,4596.01,4689.60,4581.75
02/29/2016,4557.95,--,4585.30,4619.90,4557.46
02/26/2016,4590.47,--,4615.14,4618.85,4580.78
02/25/2016,4582.20,--,4554.73,4582.20,4516.89
02/24/2016,4542.61,--,4453.93,4547.64,4425.72
02/23/2016,4503.58,--,4550.05,4558.06,4500.94
02/22/2016,4570.61,--,4548.31,4576.47,4546.55
02/19/2016,4504.43,--,4464.67,4513.15,4455.10
02/18/2016,4487.54,--,4548.10,4548.47,4482.77
02/17/2016,4534.06,--,4471.66,4540.78,4463.51
02/16/2016,4435.96,--,4397.95,4435.96,4376.52
02/12/2016,4337.51,--,4307.29,4340.13,4274.15
02/11/2016,4266.84,--,4218.81,4293.22,4209.76
02/10/2016,4283.59,--,4318.28,4369.62,4280.73
02/09/2016,4268.76,--,4224.87,4329.61,4222.48
02/08/2016,4283.75,--,4288.02,4301.53,4212.81
02/05/2016,4363.14,--,4491.48,4493.19,4350.37
02/04/2016,4509.56,--,4492.48,4545.52,4463.99
02/03/2016,4504.24,--,4543.82,4547.32,4424.47
02/02/2016,4516.95,--,4588.69,4589.90,4503.12
02/01/2016,4620.37,--,4587.59,4636.93,4565.37
01/29/2016,4613.95,--,4512.09,4613.95,4511.30
01/28/2016,4506.68,--,4533.81,4533.81,4447.50
01/27/2016,4468.17,--,4548.87,4568.85,4450.83
01/26/2016,4567.67,--,4537.04,4583.21,4503.53
01/25/2016,4518.49,--,4574.59,4590.44,4514.78
01/22/2016,4591.18,--,4557.39,4591.18,4540.27
01/21/2016,4472.06,--,4480.70,4537.15,4432.02
01/20/2016,4471.69,--,4405.22,4514.92,4313.39
01/19/2016,4476.95,--,4548.05,4550.57,4430.77
01/15/2016,4488.42,--,4464.37,4520.45,4419.41
01/14/2016,4615.00,--,4545.37,4650.55,4470.59
01/13/2016,4526.06,--,4706.02,4713.98,4517.56
01/12/2016,4685.92,--,4681.54,4714.80,4618.03
01/11/2016,4637.99,--,4673.44,4683.02,4573.78
01/08/2016,4643.63,--,4722.02,4742.57,4637.85
01/07/2016,4689.43,--,4736.40,4788.02,4688.17
01/06/2016,4835.76,--,4813.76,4866.04,4804.69
01/05/2016,4891.43,--,4917.84,4926.73,4872.74
